===== DIM_COUNTERPARTY TABLE =====
 counterparty_id |    counterparty_legal_name     | counterparty_legal_address_line_1 | counterparty_legal_address_line_2 | counterparty_legal_district | counterparty_legal_city | counterparty_legal_postal_code |      counterparty_legal_country       | counterparty_legal_phone_number 
-----------------+--------------------------------+-----------------------------------+-----------------------------------+-----------------------------+-------------------------+--------------------------------+---------------------------------------+---------------------------------
               1 | Fahey and Sons                 | 605 Haskell Trafficway            | Axel Freeway                      |                             | East Bobbie             | 88253-4257                     | Heard Island and McDonald Islands     | 9687 937447
               2 | Leannon, Predovic and Morar    | 079 Horacio Landing               |                                   |                             | Utica                   | 93045                          | Austria                               | 7772 084705
               3 | Armstrong Inc                  | 179 Alexie Cliffs                 |                                   |                             | Aliso Viejo             | 99305-7380                     | San Marino                            | 9621 880720
               4 | Kohler Inc                     | 37736 Heathcote Lock              | Noemy Pines                       |                             | Bartellview             | 42400-5199                     | Congo                                 | 1684 702261
               5 | Frami, Yundt and Macejkovic    | 364 Goodwin Streets               |                                   |                             | Sayreville              | 85544-4254                     | Svalbard & Jan Mayen Islands          | 0847 468066
               6 | Mraz LLC                       | 822 Providenci Spring             |                                   | Berkshire                   | Derekport               | 25541                          | Papua New Guinea                      | 4111 801405
               7 | Padberg, Lueilwitz and Johnson | 511 Orin Extension                | Cielo Radial                      | Buckinghamshire             | South Wyatt             | 04524-5341                     | Iceland                               | 2372 180716
               8 | Grant - Lakin                  | 511 Orin Extension                | Cielo Radial                      | Buckinghamshire             | South Wyatt             | 04524-5341                     | Iceland                               | 2372 180716
               9 | Price LLC                      | 34177 Upton Track                 |                                   |                             | Fort Shadburgh          | 55993-8850                     | Bosnia and Herzegovina                | 0081 009772
              10 | Bosco - Grant                  | 49967 Kaylah Flat                 | Tremaine Circles                  | Bedfordshire                | Beaulahcester           | 89470                          | Democratic People's Republic of Korea | 4949 998070
              11 | Corkery - Nienow               | 962 Koch Drives                   |                                   |                             | Hackensack              | 95316-4738                     | Indonesia                             | 5507 549583
              12 | Keeling - Emmerich             | 75653 Ernestine Ways              |                                   | Buckinghamshire             | North Deshaun           | 02813                          | Faroe Islands                         | 1373 796260
              13 | Hand, Krajcik and Kuhlman      | 34177 Upton Track                 |                                   |                             | Fort Shadburgh          | 55993-8850                     | Bosnia and Herzegovina                | 0081 009772
              14 | Hintz, Hayes and Will          | 0336 Ruthe Heights                |                                   | Buckinghamshire             | Lake Myrlfurt           | 94545-4284                     | Falkland Islands (Malvinas)           | 1083 286132
              15 | Emmerich, Rohan and Reynolds   | 962 Koch Drives                   |                                   |                             | Hackensack              | 95316-4738                     | Indonesia                             | 5507 549583
              16 | Hartmann, Franecki and Ratke   | 84824 Bryce Common                | Grady Turnpike                    |                             | Maggiofurt              | 50899-1522                     | Iraq                                  | 3316 955887
              17 | Kihn Group                     | 962 Koch Drives                   |                                   |                             | Hackensack              | 95316-4738                     | Indonesia                             | 5507 549583
              18 | Smith and Sons                 | 962 Koch Drives                   |                                   |                             | Hackensack              | 95316-4738                     | Indonesia                             | 5507 549583
              19 | Ondricka, Conroy and Turcotte  | 58805 Sibyl Cliff                 | Leuschke Glens                    | Bedfordshire                | Lake Arne               | 63808                          | Kiribati                              | 0168 407254
              20 | Yost, Watsica and Mann         | 179 Alexie Cliffs                 |                                   |                             | Aliso Viejo             | 99305-7380                     | San Marino                            | 9621 880720
(20 rows)

===== DIM_CURRENCY TABLE =====
 currency_id | currency_code |     currency_name     
-------------+---------------+-----------------------
           1 | GBP           | Great British Pounds
           2 | USD           | United States Dollars
           3 | EUR           | Euro
(3 rows)

===== DIM_DATE TABLE =====
  date_id   | year | month | day | day_of_week | day_name  | month_name | quarter 
              24 |             29 | 2022-11-22   | 12:23:10.271 | 2022-11-22        | 12:23:10.271      |             18 |              15 |      34227 |       2.88 |           3 |         5 | 2022-11-23          | 2022-11-28           |                          15
              25 |             30 | 2022-11-22   | 13:15:10.374 | 2022-11-22        | 13:15:10.374      |             16 |              12 |      39968 |       3.99 |           3 |         2 | 2022-11-28          | 2022-11-26           |                           4
              26 |             31 | 2022-11-22   | 16:42:10.511 | 2022-11-22        | 16:42:10.511      |             14 |               8 |      30606 |       2.11 |           2 |         3 | 2022-11-23          | 2022-11-29           |                          28
              27 |             27 | 2022-11-21   | 16:46:10.282 | 2022-11-21        | 16:46:10.282      |             15 |              15 |      42254 |       3.59 |           2 |         6 | 2022-11-25          | 2022-11-27           |                          29
              28 |             34 | 2022-11-24   | 08:22:10.2   | 2022-11-24        | 08:22:10.2        |              4 |              15 |      91411 |       3.92 |           3 |         9 | 2022-11-28          | 2022-11-29           |                          21
              29 |             68 | 2022-12-12   | 10:12:10.163 | 2022-12-12        | 10:12:10.163      |             17 |               5 |      24572 |       3.96 |           2 |        13 | 2022-12-18          | 2022-12-17           |                          26
              30 |             23 | 2022-11-18   | 08:44:10.251 | 2022-11-18        | 08:44:10.251      |             12 |              10 |      84270 |       3.52 |           2 |        14 | 2022-11-19          | 2022-11-28           |                          28
              31 |             36 | 2022-11-28   | 10:34:10.317 | 2022-11-28        | 10:34:10.317      |             16 |              19 |      16624 |       2.18 |           3 |        15 | 2022-11-29          | 2022-12-03           |                          18
              32 |             37 | 2022-11-29   | 12:16:10.126 | 2022-11-29        | 12:16:10.126      |              7 |               2 |      15341 |       2.98 |           3 |        12 | 2022-12-01          | 2022-12-04           |                          10
              33 |              9 | 2022-11-04   | 15:42:10.886 | 2022-11-04        | 15:42:10.886      |             17 |              15 |      72808 |       3.44 |           2 |         9 | 2022-11-05          | 2022-11-10           |                          29
              34 |             40 | 2022-11-30   | 10:11:10.435 | 2022-11-30        | 10:11:10.435      |             15 |               8 |      48999 |       3.46 |           3 |        16 | 2022-12-02          | 2022-12-03           |                          30
              35 |             41 | 2022-11-30   | 10:41:09.931 | 2022-11-30        | 10:41:09.931      |             16 |               8 |      64692 |       2.60 |           3 |        10 | 2022-12-01          | 2022-11-30           |                           3
              36 |             42 | 2022-11-30   | 12:44:09.907 | 2022-11-30        | 12:44:09.907      |              5 |              11 |      32209 |       2.16 |           3 |        20 | 2022-12-06          | 2022-12-01           |                          27
              37 |             43 | 2022-11-30   | 15:28:10.633 | 2022-11-30        | 15:28:10.633      |              7 |              19 |      36219 |       2.17 |           3 |        15 | 2022-12-04          | 2022-12-03           |                          28
              38 |             45 | 2022-11-30   | 17:56:10.354 | 2022-11-30        | 17:56:10.354      |             13 |              19 |      78543 |       3.93 |           2 |        17 | 2022-12-06          | 2022-12-02           |                          10
              39 |             46 | 2022-12-01   | 08:47:10.394 | 2022-12-01        | 08:47:10.394      |              6 |               3 |      44358 |       2.14 |           2 |         7 | 2022-12-06          | 2022-12-02           |                          24
              40 |             47 | 2022-12-01   | 10:28:10.371 | 2022-12-01        | 10:28:10.371      |              7 |               4 |      94770 |       3.76 |           3 |        21 | 2022-12-05          | 2022-12-05           |                          27
              41 |             48 | 2022-12-01   | 13:38:10.594 | 2022-12-01        | 13:38:10.594      |             11 |               5 |      32565 |       3.31 |           2 |         4 | 2022-12-04          | 2022-12-02           |                          28
              42 |             49 | 2022-12-01   | 16:06:10.197 | 2022-12-01        | 16:06:10.197      |             11 |               5 |      99018 |       3.62 |           3 |         2 | 2022-12-01          | 2022-12-01           |                          16
              43 |             50 | 2022-12-01   | 16:23:10.18  | 2022-12-01        | 16:23:10.18       |             16 |              17 |      93352 |       3.04 |           2 |         3 | 2022-12-05          | 2022-12-07           |                          10
              44 |             51 | 2022-12-01   | 17:43:10.073 | 2022-12-01        | 17:43:10.073      |              3 |              15 |      10841 |       2.41 |           2 |         6 | 2022-12-02          | 2022-12-02           |                          25
              45 |             52 | 2022-12-02   | 09:21:10.173 | 2022-12-02        | 09:21:10.173      |             15 |              17 |      70084 |       2.28 |           2 |        13 | 2022-12-05          | 2022-12-08           |                           8
              46 |             54 | 2022-12-02   | 12:21:09.764 | 2022-12-02        | 12:21:09.764      |             12 |              17 |      38661 |       3.87 |           3 |         2 | 2022-12-07          | 2022-12-04           |                          22
              47 |             55 | 2022-12-02   | 14:05:10.169 | 2022-12-02        | 14:05:10.169      |              7 |               6 |      55012 |       2.43 |           3 |        17 | 2022-12-06          | 2022-12-09           |                          11
              48 |             56 | 2022-12-05   | 14:57:09.727 | 2022-12-05        | 14:57:09.727      |              9 |               4 |      73839 |       3.38 |           3 |        11 | 2022-12-09          | 2022-12-09           |                          10
              49 |             57 | 2022-12-05   | 18:14:10.35  | 2022-12-05        | 18:14:10.35       |              6 |              20 |      52026 |       2.22 |           3 |         7 | 2022-12-06          | 2022-12-08           |                          24
              50 |             58 | 2022-12-05   | 18:21:10.132 | 2022-12-05        | 18:21:10.132      |              3 |               4 |      11604 |       2.03 |           2 |        15 | 2022-12-11          | 2022-12-09           |                           9
              51 |             60 | 2022-12-06   | 14:43:10.177 | 2022-12-06        | 14:43:10.177      |              6 |              11 |      95044 |       2.06 |           3 |         4 | 2022-12-11          | 2022-12-10           |                           3
              52 |             65 | 2022-12-09   | 18:44:10.313 | 2022-12-09        | 18:44:10.313      |             13 |              20 |      74696 |       2.00 |           2 |        29 | 2022-12-11          | 2022-12-11           |                          24
              53 |             61 | 2022-12-07   | 09:49:10.51  | 2022-12-07        | 09:49:10.51       |             17 |              19 |      78083 |       2.61 |           3 |        26 | 2022-12-11          | 2022-12-12           |                           9
              54 |             33 | 2022-11-24   | 08:19:10.014 | 2022-11-24        | 08:19:10.014      |              6 |               7 |      12403 |       3.03 |           2 |         5 | 2022-11-24          | 2022-11-27           |                          21
              55 |             35 | 2022-11-25   | 13:10:10.345 | 2022-11-25        | 13:10:10.345      |             16 |              11 |      52800 |       2.88 |           2 |         2 | 2022-11-27          | 2022-12-06           |                          23
              56 |             62 | 2022-12-08   | 16:43:09.858 | 2022-12-08        | 16:43:09.858      |              2 |               6 |      91717 |       3.99 |           2 |         4 | 2022-12-12          | 2022-12-12           |                           6
              57 |             63 | 2022-12-09   | 08:02:10.562 | 2022-12-09        | 08:02:10.562      |             15 |              14 |      45984 |       2.31 |           2 |        24 | 2022-12-10          | 2022-12-11           |                          28
              58 |             64 | 2022-12-09   | 11:53:10.299 | 2022-12-09        | 11:53:10.299      |              3 |              18 |      13798 |       2.86 |           3 |        16 | 2022-12-13          | 2022-12-12           |                           8
              59 |             53 | 2022-12-02   | 11:42:10.242 | 2022-12-02        | 11:42:10.242      |             12 |              11 |      90339 |       3.04 |           2 |        14 | 2022-12-03          | 2022-12-02           |                          17
              60 |             66 | 2022-12-12   | 09:09:10.195 | 2022-12-12        | 09:09:10.195      |              3 |              16 |      30889 |       3.07 |           3 |        22 | 2022-12-17          | 2022-12-15           |                          11
              61 |             67 | 2022-12-12   | 09:24:12.874 | 2022-12-12        | 09:24:12.874      |              3 |               3 |      50043 |       3.46 |           2 |         3 | 2022-12-14          | 2022-12-13           |                          16
              62 |             69 | 2022-12-12   | 11:13:10.089 | 2022-12-12        | 11:13:10.089      |              5 |              11 |       4353 |       3.99 |           3 |         7 | 2022-12-17          | 2022-12-13           |                          22
              63 |             70 | 2022-12-12   | 11:32:09.981 | 2022-12-12        | 11:32:09.981      |              9 |              12 |      88469 |       3.01 |           3 |        29 | 2022-12-15          | 2022-12-16           |                           7
              64 |             71 | 2022-12-12   | 12:55:10.296 | 2022-12-12        | 12:55:10.296      |              7 |               6 |      59409 |       3.68 |           2 |        25 | 2022-12-13          | 2022-12-16           |                           7
              65 |             72 | 2022-12-12   | 17:50:10.202 | 2022-12-12        | 17:50:10.202      |             13 |               3 |      92491 |       3.17 |           3 |         9 | 2022-12-16          | 2022-12-17           |                          14
              66 |             73 | 2022-12-12   | 18:23:09.777 | 2022-12-12        | 18:23:09.777      |             20 |              18 |      46168 |       3.77 |           2 |         9 | 2022-12-13          | 2022-12-14           |                           5
              67 |             74 | 2022-12-13   | 09:51:10.395 | 2022-12-13        | 09:51:10.395      |              3 |              20 |      90827 |       2.91 |           3 |         5 | 2022-12-18          | 2022-12-20           |                          26
              68 |             75 | 2022-12-13   | 11:06:09.753 | 2022-12-13        | 11:06:09.753      |             17 |              17 |      50434 |       2.67 |           2 |        27 | 2022-12-18          | 2022-12-17           |                           8
              69 |             20 | 2022-11-17   | 09:52:10.749 | 2022-11-17        | 09:52:10.749      |              9 |              17 |      41059 |       2.96 |           2 |        12 | 2022-11-19          | 2022-12-22           |                          26
              70 |             38 | 2022-11-29   | 14:34:10.16  | 2022-11-29        | 14:34:10.16       |             19 |               6 |      78190 |       2.14 |           2 |         3 | 2022-11-29          | 2022-12-05           |                           4
              71 |             59 | 2022-12-06   | 10:27:10.432 | 2022-12-06        | 10:27:10.432      |             16 |              19 |      84294 |       2.65 |           2 |        15 | 2022-12-10          | 2023-01-17           |                          30
              72 |             44 | 2022-11-30   | 16:03:10.369 | 2022-11-30        | 16:03:10.369      |              8 |               2 |      95017 |       3.78 |           3 |         5 | 2022-12-04          | 2022-12-02           |                          29
              73 |              1 | 2022-11-03   | 14:20:52.186 | 2022-11-03        | 14:20:52.186      |             13 |              18 |      84754 |       2.43 |           3 |         9 | 2022-11-03          | 2022-11-10           |                           4
              74 |             32 | 2022-11-23   | 16:24:10.261 | 2022-11-23        | 16:24:10.261      |             18 |               4 |      80203 |       3.40 |           2 |        10 | 2022-11-27          | 2022-11-26           |                          19
              75 |             76 | 2022-12-13   | 12:47:10.479 | 2022-12-13        | 12:47:10.479      |             13 |              19 |      26453 |       2.49 |           3 |         9 | 2022-12-14          | 2022-12-13           |                           5
              76 |             77 | 2022-12-13   | 13:05:09.885 | 2022-12-13        | 13:05:09.885      |              7 |              12 |       1086 |       3.14 |           3 |        13 | 2022-12-15          | 2022-12-16           |                          15
              77 |             78 | 2022-12-13   | 15:17:10.259 | 2022-12-13        | 15:17:10.259      |             19 |               9 |      10674 |       3.37 |           3 |        17 | 2022-12-18          | 2022-12-14           |                          28
              78 |             80 | 2022-12-13   | 15:47:10.282 | 2022-12-13        | 15:47:10.282      |             10 |               5 |      27304 |       3.87 |           3 |         5 | 2022-12-19          | 2022-12-18           |                           5
              79 |             82 | 2022-12-13   | 15:52:09.823 | 2022-12-13        | 15:52:09.823      |             11 |              15 |      70466 |       2.34 |           2 |        24 | 2022-12-13          | 2022-12-17           |                           9
              80 |             83 | 2022-12-13   | 17:13:10.452 | 2022-12-13        | 17:13:10.452      |             18 |               4 |      88895 |       2.46 |           3 |        23 | 2022-12-14          | 2022-12-16           |                          20
              81 |             84 | 2022-12-13   | 18:29:10.133 | 2022-12-13        | 18:29:10.133      |             10 |               7 |      29224 |       3.27 |           2 |        12 | 2022-12-17          | 2022-12-19           |                          16
              82 |           7738 | 2024-04-11   | 09:12:09.935 | 2024-04-11        | 09:12:09.935      |             19 |              13 |      63560 |       2.00 |           2 |       313 | 2024-04-12          | 2024-04-17           |                           8
              83 |             86 | 2022-12-14   | 09:11:10.295 | 2022-12-14        | 09:11:10.295      |             13 |              10 |      95492 |       3.37 |           3 |         3 | 2022-12-18          | 2022-12-15           |                          21
              84 |             87 | 2022-12-14   | 09:55:10.639 | 2022-12-14        | 09:55:10.639      |              4 |               9 |       1653 |       3.91 |           2 |        23 | 2022-12-17          | 2022-12-19           |                          18
              85 |             88 | 2022-12-14   | 10:02:10.137 | 2022-12-14        | 10:02:10.137      |             18 |              16 |      58820 |       2.74 |           2 |        11 | 2022-12-16          | 2022-12-15           |                          26
              86 |             89 | 2022-12-14   | 10:12:10.357 | 2022-12-14        | 10:12:10.357      |              8 |               4 |      31543 |       2.15 |           2 |        23 | 2022-12-19          | 2022-12-20           |                          17
              87 |             90 | 2022-12-14   | 10:21:10.105 | 2022-12-14        | 10:21:10.105      |              3 |               5 |       4797 |       2.86 |           2 |        24 | 2022-12-19          | 2022-12-15           |                          15
              88 |             91 | 2022-12-14   | 10:24:09.763 | 2022-12-14        | 10:24:09.763      |              4 |               7 |      81477 |       3.60 |           3 |        19 | 2022-12-16          | 2022-12-18           |                           5
              89 |             92 | 2022-12-14   | 15:00:10.409 | 2022-12-14        | 15:00:10.409      |             14 |              10 |      39034 |       3.15 |           2 |        24 | 2022-12-20          | 2022-12-15           |                           5
              90 |             93 | 2022-12-14   | 17:22:10.534 | 2022-12-14        | 17:22:10.534      |              8 |               3 |      80804 |       3.02 |           2 |        15 | 2022-12-19          | 2022-12-19           |                           8
              91 |             94 | 2022-12-14   | 17:28:10.177 | 2022-12-14        | 17:28:10.177      |             14 |              20 |      36531 |       3.25 |           2 |        19 | 2022-12-20          | 2022-12-14           |                          15
              92 |             95 | 2022-12-14   | 17:47:10.159 | 2022-12-14        | 17:47:10.159      |              9 |               2 |      18635 |       3.75 |           2 |        20 | 2022-12-15          | 2022-12-17           |                          19
              93 |             96 | 2022-12-15   | 08:41:10.174 | 2022-12-15        | 08:41:10.174      |              2 |              13 |      40943 |       2.44 |           2 |        23 | 2022-12-16          | 2022-12-21           |                          16
              94 |             97 | 2022-12-15   | 10:54:10.487 | 2022-12-15        | 10:54:10.487      |              4 |              13 |      61590 |       3.80 |           3 |        13 | 2022-12-16          | 2022-12-16           |                           2
              95 |             98 | 2022-12-15   | 10:57:09.998 | 2022-12-15        | 10:57:09.998      |             20 |              13 |      27752 |       2.68 |           3 |         7 | 2022-12-16          | 2022-12-17           |                           8
              96 |             99 | 2022-12-15   | 11:51:09.876 | 2022-12-15        | 11:51:09.876      |              8 |               3 |      15311 |       3.87 |           3 |         5 | 2022-12-21          | 2022-12-18           |                          17
              97 |            101 | 2022-12-15   | 12:04:10.055 | 2022-12-15        | 12:04:10.055      |             17 |              10 |      64517 |       3.39 |           2 |        15 | 2022-12-17          | 2022-12-16           |                           5
              98 |            102 | 2022-12-15   | 12:35:10.412 | 2022-12-15        | 12:35:10.412      |             15 |              16 |      50853 |       3.57 |           2 |         5 | 2022-12-21          | 2022-12-21           |                          27
              99 |           5220 | 2023-11-14   | 18:35:09.824 | 2023-11-14        | 18:35:09.824      |             10 |              10 |      56109 |       2.63 |           3 |        19 | 2023-11-20          | 2023-11-17           |                           8
             100 |            104 | 2022-12-15   | 13:23:10.138 | 2022-12-15        | 13:23:10.138      |              5 |               3 |      65639 |       2.22 |           3 |        23 | 2022-12-20          | 2022-12-17           |                          10
             101 |            105 | 2022-12-15   | 15:16:10.785 | 2022-12-15        | 15:16:10.785      |             12 |              10 |      53042 |       3.20 |           2 |        10 | 2022-12-18          | 2022-12-16           |                          29
             102 |            106 | 2022-12-15   | 16:01:09.961 | 2022-12-15        | 16:01:09.961      |              4 |              11 |      86024 |       3.87 |           2 |        30 | 2022-12-18          | 2022-12-16           |                           9
             103 |            107 | 2022-12-15   | 16:20:10.267 | 2022-12-15        | 16:20:10.267      |              8 |              14 |      19463 |       3.85 |           2 |         4 | 2022-12-19          | 2022-12-21           |                          12
             104 |            108 | 2022-12-15   | 17:09:09.913 | 2022-12-15        | 17:09:09.913      |              7 |              14 |      72099 |       2.62 |           2 |        34 | 2022-12-20          | 2022-12-21           |                           3
             105 |            109 | 2022-12-15   | 17:28:09.828 | 2022-12-15        | 17:28:09.828      |             20 |              15 |      71303 |       3.72 |           2 |        29 | 2022-12-17          | 2022-12-22           |                          26
             106 |            110 | 2022-12-15   | 18:27:10.202 | 2022-12-15        | 18:27:10.202      |              7 |               8 |      55169 |       2.94 |           3 |        30 | 2022-12-19          | 2022-12-20           |                          12
             107 |            111 | 2022-12-15   | 18:50:10.148 | 2022-12-15        | 18:50:10.148      |             12 |              10 |      73786 |       3.58 |           2 |        19 | 2022-12-17          | 2022-12-20           |                          14
             108 |           2763 | 2023-06-14   | 14:07:09.781 | 2023-06-14        | 14:07:09.781      |              3 |              20 |      80788 |       2.80 |           3 |       148 | 2023-06-15          | 2023-06-14           |                          10
             109 |            113 | 2022-12-16   | 09:48:09.915 | 2022-12-16        | 09:48:09.915      |              5 |               4 |      25871 |       2.68 |           3 |        27 | 2022-12-16          | 2022-12-21           |                          30
             110 |            114 | 2022-12-16   | 11:38:10.374 | 2022-12-16        | 11:38:10.374      |             20 |              15 |      59526 |       2.01 |           2 |        17 | 2022-12-20          | 2022-12-19           |                          30
             111 |            115 | 2022-12-16   | 11:49:09.855 | 2022-12-16        | 11:49:09.855      |             17 |              18 |      95003 |       3.74 |           3 |        12 | 2022-12-18          | 2022-12-18           |                          18
             112 |            116 | 2022-12-16   | 14:02:09.889 | 2022-12-16        | 14:02:09.889      |             12 |              16 |      46138 |       2.57 |           2 |        22 | 2022-12-18          | 2022-12-23           |                           6
             113 |            117 | 2022-12-16   | 14:10:10.425 | 2022-12-16        | 14:10:10.425      |             14 |              17 |      81108 |       2.62 |           2 |        35 | 2022-12-20          | 2022-12-19           |                          25
             114 |            118 | 2022-12-16   | 14:30:09.84  | 2022-12-16        | 14:30:09.84       |             10 |               3 |      16688 |       3.75 |           2 |         9 | 2022-12-20          | 2022-12-19           |                          17
             115 |            119 | 2022-12-16   | 16:12:10.264 | 2022-12-16        | 16:12:10.264      |              5 |               9 |      16470 |       2.96 |           2 |        25 | 2022-12-17          | 2022-12-16           |                          11
             116 |            120 | 2022-12-16   | 17:11:10.623 | 2022-12-16        | 17:11:10.623      |             16 |               7 |      73668 |       2.65 |           3 |        21 | 2022-12-22          | 2022-12-17           |                           6
             117 |             39 | 2022-11-29   | 18:34:09.917 | 2022-11-29        | 18:34:09.917      |              9 |              17 |      21820 |       3.39 |           3 |        18 | 2022-12-03          | 2022-12-06           |                          16
             118 |            121 | 2022-12-16   | 18:51:10.388 | 2022-12-16        | 18:51:10.388      |             18 |               5 |      90219 |       3.96 |           2 |        26 | 2022-12-22          | 2022-12-17           |                           8
             119 |            122 | 2022-12-19   | 08:19:09.974 | 2022-12-19        | 08:19:09.974      |             13 |              11 |      22123 |       3.51 |           2 |        25 | 2022-12-24          | 2022-12-21           |                          21
             120 |            123 | 2022-12-19   | 08:22:10.272 | 2022-12-19        | 08:22:10.272      |              6 |              12 |       4779 |       3.61 |           3 |         7 | 2022-12-23          | 2022-12-24           |                           5
             121 |            124 | 2022-12-19   | 09:19:10.26  | 2022-12-19        | 09:19:10.26       |              2 |              11 |      11194 |       3.40 |           2 |        18 | 2022-12-20          | 2022-12-19           |                          20
             122 |            125 | 2022-12-19   | 09:22:09.932 | 2022-12-19        | 09:22:09.932      |              6 |               7 |      33976 |       2.64 |           3 |        30 | 2022-12-21          | 2022-12-19           |                          11
             123 |            126 | 2022-12-19   | 09:26:09.992 | 2022-12-19        | 09:26:09.992      |             14 |               5 |      52121 |       3.58 |           3 |         3 | 2022-12-22          | 2022-12-21           |                          17
             124 |            127 | 2022-12-19   | 14:35:09.905 | 2022-12-19        | 14:35:09.905      |              9 |              20 |      99645 |       3.69 |           3 |        25 | 2022-12-21          | 2022-12-26           |                          10
             125 |            128 | 2022-12-19   | 14:53:10.201 | 2022-12-19        | 14:53:10.201      |             19 |              12 |      30713 |       2.07 |           3 |        27 | 2022-12-20          | 2022-12-21           |                          18
             126 |            129 | 2022-12-19   | 15:07:09.986 | 2022-12-19        | 15:07:09.986      |              7 |              19 |      50734 |       2.22 |           2 |        34 | 2022-12-22          | 2022-12-21           |                           2
             127 |            130 | 2022-12-19   | 16:07:10.439 | 2022-12-19        | 16:07:10.439      |             20 |              16 |      51394 |       2.43 |           3 |        30 | 2022-12-22          | 2022-12-22           |                           5
             128 |            131 | 2022-12-19   | 16:17:10.281 | 2022-12-19        | 16:17:10.281      |             10 |              10 |      12838 |       2.99 |           2 |        17 | 2022-12-22          | 2022-12-26           |                           8
             129 |            132 | 2022-12-19   | 17:29:10.168 | 2022-12-19        | 17:29:10.168      |              7 |              18 |      43987 |       3.17 |           2 |         6 | 2022-12-23          | 2022-12-24           |                          19
             130 |          10831 | 2024-10-24   | 10:05:09.794 | 2024-10-24        | 10:05:09.794      |              8 |               8 |      96474 |       3.59 |           3 |         3 | 2024-10-25          | 2024-10-24           |                          11
             131 |            134 | 2022-12-19   | 18:21:09.89  | 2022-12-19        | 18:21:09.89       |             11 |              17 |      83525 |       3.00 |           3 |        25 | 2022-12-21          | 2022-12-23           |                          18
             132 |            135 | 2022-12-20   | 09:29:10.154 | 2022-12-20        | 09:29:10.154      |              4 |              18 |      58712 |       2.31 |           3 |        25 | 2022-12-25          | 2022-12-22           |                          24
             133 |            136 | 2022-12-20   | 09:49:09.898 | 2022-12-20        | 09:49:09.898      |             13 |               4 |      90349 |       3.26 |           2 |        21 | 2022-12-26          | 2022-12-24           |                          22
             134 |            137 | 2022-12-20   | 10:00:10.389 | 2022-12-20        | 10:00:10.389      |             15 |              20 |       5051 |       2.54 |           3 |        30 | 2022-12-22          | 2022-12-22           |                          19
             135 |            138 | 2022-12-20   | 11:03:10.484 | 2022-12-20        | 11:03:10.484      |             18 |              17 |      96097 |       3.35 |           3 |        25 | 2022-12-22          | 2022-12-24           |                          14
             136 |            139 | 2022-12-20   | 13:00:09.953 | 2022-12-20        | 13:00:09.953      |              3 |               5 |      91397 |       2.58 |           3 |        25 | 2022-12-24          | 2022-12-26           |                           9
             137 |            140 | 2022-12-20   | 14:21:10.13  | 2022-12-20        | 14:21:10.13       |             20 |              20 |      26513 |       2.60 |           2 |        10 | 2022-12-23          | 2022-12-26           |                          10
             138 |            141 | 2022-12-20   | 14:32:10.475 | 2022-12-20        | 14:32:10.475      |             14 |              14 |       7711 |       2.54 |           2 |        21 | 2022-12-23          | 2022-12-23           |                          22
             139 |            143 | 2022-12-20   | 18:01:09.96  | 2022-12-20        | 18:01:09.96       |              8 |              13 |      92063 |       2.29 |           3 |        17 | 2022-12-23          | 2022-12-22           |                          12
             140 |            144 | 2022-12-20   | 18:24:10.375 | 2022-12-20        | 18:24:10.375      |             14 |               9 |      19781 |       3.77 |           3 |        14 | 2022-12-22          | 2022-12-27           |                          18
             141 |            145 | 2022-12-20   | 18:31:09.92  | 2022-12-20        | 18:31:09.92       |             13 |               6 |      37047 |       2.84 |           3 |         4 | 2022-12-24          | 2022-12-24           |                           9
             142 |            146 | 2022-12-21   | 08:28:09.977 | 2022-12-21        | 08:28:09.977      |             16 |              16 |      51722 |       2.51 |           3 |        13 | 2022-12-26          | 2022-12-22           |                          25
             143 |            147 | 2022-12-21   | 09:31:10.243 | 2022-12-21        | 09:31:10.243      |             14 |               9 |      84664 |       2.07 |           3 |        23 | 2022-12-26          | 2022-12-27           |                          30
             144 |            148 | 2022-12-21   | 09:40:10.283 | 2022-12-21        | 09:40:10.283      |             15 |               9 |      72973 |       2.03 |           3 |        29 | 2022-12-26          | 2022-12-22           |                           8
             145 |            149 | 2022-12-21   | 13:04:10.487 | 2022-12-21        | 13:04:10.487      |             11 |              17 |      32009 |       3.03 |           3 |         4 | 2022-12-24          | 2022-12-25           |                           9
             146 |             79 | 2022-12-13   | 15:22:10.191 | 2022-12-13        | 15:22:10.191      |              3 |               4 |      42801 |       3.04 |           2 |        28 | 2022-12-13          | 2022-12-18           |                          17
             147 |             81 | 2022-12-13   | 15:50:10.217 | 2022-12-13        | 15:50:10.217      |             20 |              20 |      86854 |       2.14 |           2 |        30 | 2022-12-18          | 2022-12-16           |                          17
             148 |            100 | 2022-12-15   | 11:55:10.28  | 2022-12-15        | 11:55:10.28       |              8 |              14 |      10809 |       3.38 |           3 |        31 | 2022-12-18          | 2023-02-26           |                          24
             149 |            142 | 2022-12-20   | 15:54:10.213 | 2022-12-20        | 15:54:10.213      |             16 |              13 |      98789 |       3.57 |           2 |        72 | 2022-12-25          | 2022-12-22           |                          26
             150 |            150 | 2022-12-21   | 14:08:09.851 | 2022-12-21        | 14:08:09.851      |             10 |              19 |      35465 |       2.11 |           3 |         9 | 2022-12-27          | 2022-12-28           |                          26
